"","site","ROI","time_var","error_var","ICC","ICC2"
"1","Philips Medical Systems","lh_bankssts",0.0201603184515842,0.0037214882469214,0.84417057327768,0.91550568346291
"2","Philips Medical Systems","lh_caudalanteriorcingulate",0.0298828507024001,0.00886588590448369,0.771195484528168,0.870822881687479
"3","Philips Medical Systems","lh_caudalmiddlefrontal",0.0106730725960413,0.00599807047325393,0.640212404852962,0.780651813341591
"4","Philips Medical Systems","lh_cuneus",0.0172483977853214,0.00371023741567493,0.822973329126958,0.902892640974894
"5","Philips Medical Systems","lh_entorhinal",0.049566271176978,0.0436100685344506,0.531961990892613,0.694485665891806
"6","Philips Medical Systems","lh_fusiform",0.00977956262688929,0.00411718632359948,0.70373025099121,0.826108054892925
"7","Philips Medical Systems","lh_inferiorparietal",0.00946111965379168,0.00352438009723502,0.728591108173841,0.842994049767459
"8","Philips Medical Systems","lh_inferiortemporal",0.0110579304826416,0.00450844128068778,0.71037301760269,0.83066578008961
"9","Philips Medical Systems","lh_isthmuscingulate",0.0187512798957339,0.00330187184827887,0.850276645868757,0.919086569230152
"10","Philips Medical Systems","lh_lateraloccipital",0.0107793916014552,0.00220382406639822,0.830255914807384,0.907262428049879
"11","Philips Medical Systems","lh_lateralorbitofrontal",0.0089732354816735,0.00672312232009444,0.571676282803824,0.727478520974312
"12","Philips Medical Systems","lh_lingual",0.012622921021313,0.00380593244632548,0.768338523815895,0.868998770459388
"13","Philips Medical Systems","lh_medialorbitofrontal",0.00933627326955538,0.00810868472814976,0.535184623017353,0.697227361405716
"14","Philips Medical Systems","lh_middletemporal",0.0139352447264768,0.00293572193347285,0.825989702152513,0.90470711745381
"15","Philips Medical Systems","lh_parahippocampal",0.0519344804793778,0.00988239968024895,0.840134286060213,0.913126403613949
"16","Philips Medical Systems","lh_paracentral",0.0153543184738929,0.00641768436109112,0.705232246673284,0.827140664143417
"17","Philips Medical Systems","lh_parsopercularis",0.00939751905747267,0.00388753433845215,0.70737533206719,0.828616090163991
"18","Philips Medical Systems","lh_parsorbitalis",0.0253532220338534,0.00826348521219775,0.754185168948442,0.859871727053096
"19","Philips Medical Systems","lh_parstriangularis",0.0129204098827924,0.00545169723576152,0.703262276853597,0.825787581998122
"20","Philips Medical Systems","lh_pericalcarine",0.016686697355577,0.00456891713646131,0.785048927276476,0.87958655302725
"21","Philips Medical Systems","lh_postcentral",0.0118179830049616,0.00371006997761209,0.761073073245197,0.864334000595883
"22","Philips Medical Systems","lh_posteriorcingulate",0.0123834646690514,0.00321748429688568,0.793763552210144,0.885034113600746
"23","Philips Medical Systems","lh_precentral",0.010501824781175,0.00632898354991739,0.623964373818841,0.768450066025559
"24","Philips Medical Systems","lh_precuneus",0.00859901266030538,0.0029775712238986,0.742793620839958,0.852432503817182
"25","Philips Medical Systems","lh_rostralanteriorcingulate",0.0186369479108517,0.0131163592502844,0.586929349320252,0.739707191573819
"26","Philips Medical Systems","lh_rostralmiddlefrontal",0.00729406511302831,0.0041687546616194,0.636323806569879,0.777756163269233
"27","Philips Medical Systems","lh_superiorfrontal",0.0106623718391288,0.00472392435739002,0.692978459724517,0.818651413145761
"28","Philips Medical Systems","lh_superiorparietal",0.00853643910544185,0.00404289495928251,0.678608188757796,0.808542649116633
"29","Philips Medical Systems","lh_superiortemporal",0.015041237981416,0.00474435213642924,0.760211744599411,0.863777811759573
"30","Philips Medical Systems","lh_supramarginal",0.00903105515669115,0.0030648729754411,0.746619445654657,0.854935368362893
"31","Philips Medical Systems","lh_frontalpole",0.0506651838074902,0.0222816426083075,0.69454952733239,0.819745678916935
"32","Philips Medical Systems","lh_temporalpole",0.0492960465954025,0.0554558889599544,0.470597954434471,0.640009449211447
"33","Philips Medical Systems","lh_transversetemporal",0.0285385134007484,0.0103993015595338,0.732925394757219,0.845884310175351
"34","Philips Medical Systems","lh_insula",0.0130263093071739,0.0135026961293956,0.491021396875191,0.658639246462773
"35","Philips Medical Systems","rh_bankssts",0.0214482147211055,0.00480361430429977,0.81701791903143,0.89929701244663
"36","Philips Medical Systems","rh_caudalanteriorcingulate",0.0287944418340945,0.00846766573730957,0.772753977453281,0.871817758569963
"37","Philips Medical Systems","rh_caudalmiddlefrontal",0.0125550579478646,0.00560997252553947,0.691166357592783,0.817388344679166
"38","Philips Medical Systems","rh_cuneus",0.0169997890237754,0.00366079534879384,0.822812594127094,0.902802140648358
"39","Philips Medical Systems","rh_entorhinal",0.049542700509041,0.0507729638167789,0.493868039871908,0.661194264851597
"40","Philips Medical Systems","rh_fusiform",0.0104480443428501,0.0049018833376404,0.680657561411797,0.810002782696461
"41","Philips Medical Systems","rh_inferiorparietal",0.00842603818059238,0.00255978751698215,0.766991795842227,0.868145328979288
"42","Philips Medical Systems","rh_inferiortemporal",0.0128772164497267,0.00515339906280141,0.714186181873786,0.833266655681838
"43","Philips Medical Systems","rh_isthmuscingulate",0.0180263775409735,0.00278596096758423,0.866138974895172,0.928269827194818
"44","Philips Medical Systems","rh_lateraloccipital",0.0106732627247751,0.00207707115987981,0.837096724001905,0.911335684584788
"45","Philips Medical Systems","rh_lateralorbitofrontal",0.00799856135950388,0.00808368790738435,0.497353400433367,0.664310562268086
"46","Philips Medical Systems","rh_lingual",0.0129530666366025,0.00348412841542118,0.788033882642755,0.881455346795929
"47","Philips Medical Systems","rh_medialorbitofrontal",0.00837935363100525,0.00822580682099382,0.504623466616155,0.670766013090468
"48","Philips Medical Systems","rh_middletemporal",0.012601027754669,0.00353689005675177,0.780833556219457,0.876932789154281
"49","Philips Medical Systems","rh_parahippocampal",0.0339043593759047,0.00842679015438605,0.800931695739656,0.889466449680434
"50","Philips Medical Systems","rh_paracentral",0.0145088716460523,0.00642525676560789,0.693072640080442,0.818717517672474
"51","Philips Medical Systems","rh_parsopercularis",0.0110746105023178,0.00424490602936631,0.722908616561958,0.839176401810798
"52","Philips Medical Systems","rh_parsorbitalis",0.0259621444846872,0.00744823392856437,0.777068255964136,0.874554326488487
"53","Philips Medical Systems","rh_parstriangularis",0.0103746066463421,0.00468712589266308,0.688805661598034,0.815734898732854
"54","Philips Medical Systems","rh_pericalcarine",0.0157578031429604,0.00441771927775359,0.781035693369805,0.877058877534999
"55","Philips Medical Systems","rh_postcentral",0.0126804791578147,0.00365282448864312,0.776357277883871,0.874102117703923
"56","Philips Medical Systems","rh_posteriorcingulate",0.0127117970993732,0.00311832849891092,0.803013028573259,0.890748572337439
"57","Philips Medical Systems","rh_precentral",0.0109704219961785,0.00640574442895249,0.631348810075397,0.774024558692381
"58","Philips Medical Systems","rh_precuneus",0.00875270514811903,0.00312709917636569,0.736771827973579,0.848453855092041
"59","Philips Medical Systems","rh_rostralanteriorcingulate",0.0262294241682022,0.0144575295046905,0.644664242476264,0.783950488438806
"60","Philips Medical Systems","rh_rostralmiddlefrontal",0.00749327053445896,0.00386147194911699,0.659924304342225,0.795136098761384
"61","Philips Medical Systems","rh_superiorfrontal",0.0112494242004288,0.00469014528003135,0.705754582281481,0.827500934005792
"62","Philips Medical Systems","rh_superiorparietal",0.00826700371345747,0.00371322188211763,0.690054093514808,0.81661458738035
"63","Philips Medical Systems","rh_superiortemporal",0.0146432053852812,0.00521697943746538,0.737314658245768,0.848802055306477
"64","Philips Medical Systems","rh_supramarginal",0.0090180448909953,0.00301001441983413,0.749750617115425,0.856996259176853
"65","Philips Medical Systems","rh_frontalpole",0.0503435903936896,0.0235537328713275,0.681264058958441,0.81041916209435
"66","Philips Medical Systems","rh_temporalpole",0.0486811833742467,0.0551829533143292,0.468700601827668,0.638252557929627
"67","Philips Medical Systems","rh_transversetemporal",0.026269985083482,0.013451646927936,0.661352108491683,0.79616714344839
"68","Philips Medical Systems","rh_insula",0.0133618444325346,0.0117234969795915,0.532655474486608,0.695079290146787
"69","SIEMENS","lh_bankssts",0.0191529168420965,0.00236680434586807,0.890016960480336,0.941810695333939
"70","SIEMENS","lh_caudalanteriorcingulate",0.0312055964845419,0.00442579986975872,0.875789322827801,0.933782655561979
"71","SIEMENS","lh_caudalmiddlefrontal",0.010991168357491,0.00209419129894786,0.839959209839726,0.913027197128279
"72","SIEMENS","lh_cuneus",0.0145653845835187,0.0020935352128623,0.874329474032458,0.932965476331862
"73","SIEMENS","lh_entorhinal",0.0441664434962689,0.0244579757406292,0.643596608720317,0.783156668569237
"74","SIEMENS","lh_fusiform",0.00912932238243826,0.00236804721373107,0.794035740616701,0.885203839690935
"75","SIEMENS","lh_inferiorparietal",0.00834078317987002,0.00170291081491478,0.830449751276869,0.907374741600869
"76","SIEMENS","lh_inferiortemporal",0.0122106885770679,0.00279525023317507,0.813723735081004,0.897303354950441
"77","SIEMENS","lh_isthmuscingulate",0.0176692747144977,0.00194159583964809,0.900993898547883,0.947927289782731
"78","SIEMENS","lh_lateraloccipital",0.00935705315393859,0.00165819504474444,0.849463669375812,0.918605677739506
"79","SIEMENS","lh_lateralorbitofrontal",0.00865219515276046,0.00352445927111547,0.710556023976116,0.830799542990651
"80","SIEMENS","lh_lingual",0.0121235286258046,0.00182247366840769,0.869319276595557,0.930100001745998
"81","SIEMENS","lh_medialorbitofrontal",0.00925041428722257,0.00509145499920758,0.644993626875057,0.784191273020354
"82","SIEMENS","lh_middletemporal",0.0143992703387499,0.00223963631828604,0.865397627112777,0.927854314437585
"83","SIEMENS","lh_parahippocampal",0.0486628226005311,0.00418759168344536,0.920765206097637,0.958751310613427
"84","SIEMENS","lh_paracentral",0.0145266539446414,0.00273655733193003,0.841480400831106,0.913920941188856
"85","SIEMENS","lh_parsopercularis",0.0105270309378886,0.0019154849980665,0.84605324132788,0.916618498177757
"86","SIEMENS","lh_parsorbitalis",0.0212353758733659,0.00439001069863612,0.82868509373308,0.906319964620756
"87","SIEMENS","lh_parstriangularis",0.0116184899454517,0.0023292331163723,0.833002626590172,0.908898335630489
"88","SIEMENS","lh_pericalcarine",0.0162995345234563,0.00331615321403037,0.830943821169573,0.907668349253069
"89","SIEMENS","lh_postcentral",0.0128208268504243,0.00212565787552791,0.857782086256239,0.92345126871728
"90","SIEMENS","lh_posteriorcingulate",0.0136015517931299,0.00159672682993191,0.894940284387928,0.944565737286842
"91","SIEMENS","lh_precentral",0.00989791216306429,0.00275288224354092,0.782394515706967,0.877917480745963
"92","SIEMENS","lh_precuneus",0.0080541220729138,0.00160405089775327,0.833917770718649,0.909439029292802
"93","SIEMENS","lh_rostralanteriorcingulate",0.017602204929664,0.00926962723914416,0.655042976566964,0.791577310179889
"94","SIEMENS","lh_rostralmiddlefrontal",0.00760326211172675,0.00196853126448902,0.794340392952853,0.885384615159021
"95","SIEMENS","lh_superiorfrontal",0.0105382315511777,0.00160044092945858,0.868153545454693,0.929425587839823
"96","SIEMENS","lh_superiorparietal",0.00789897539745964,0.00198162234299954,0.799443070646913,0.888545261522534
"97","SIEMENS","lh_superiortemporal",0.0144785328541148,0.00215671861581584,0.870352508964817,0.930694448176514
"98","SIEMENS","lh_supramarginal",0.00983219724311239,0.00190532029300863,0.837672635023104,0.911686163871941
"99","SIEMENS","lh_frontalpole",0.0399855168096193,0.0108950507589458,0.785870101699161,0.880101292361684
"100","SIEMENS","lh_temporalpole",0.0382545244748485,0.028429922936235,0.573664864297733,0.729084535463391
"101","SIEMENS","lh_transversetemporal",0.0267054000418488,0.00449418653416865,0.855953651077439,0.922387651371122
"102","SIEMENS","lh_insula",0.00981026854011693,0.00655282108117582,0.599536442515792,0.749642854068146
"103","SIEMENS","rh_bankssts",0.021499410141447,0.00224726428177092,0.905365094845714,0.950335196064118
"104","SIEMENS","rh_caudalanteriorcingulate",0.0258798366254716,0.00319845591084882,0.890005374048226,0.941804924963496
"105","SIEMENS","rh_caudalmiddlefrontal",0.0108708376148238,0.00231598860522293,0.824371037687435,0.903736839467348
"106","SIEMENS","rh_cuneus",0.0140965142473557,0.00204639398804713,0.873232632050822,0.932329976797333
"107","SIEMENS","rh_entorhinal",0.0476172334102259,0.0282102195740655,0.627968256036378,0.771477660313315
"108","SIEMENS","rh_fusiform",0.00948411510180984,0.00237065680210409,0.800025102016396,0.888911850093016
"109","SIEMENS","rh_inferiorparietal",0.00802355068902258,0.00172092610990684,0.823394714214322,0.903145220773088
"110","SIEMENS","rh_inferiortemporal",0.0114354252966561,0.00261274288697465,0.814015403800541,0.897485581379326
"111","SIEMENS","rh_isthmuscingulate",0.0181143241294388,0.00210042905741293,0.896094251658778,0.945206653452734
"112","SIEMENS","rh_lateraloccipital",0.0101163698958537,0.00171650597653215,0.854937548991119,0.921816451238853
"113","SIEMENS","rh_lateralorbitofrontal",0.00951292180508661,0.00478655803117867,0.665263486085742,0.798990795168987
"114","SIEMENS","rh_lingual",0.0117245755570733,0.00178952005628695,0.867581219825187,0.929106432387081
"115","SIEMENS","rh_medialorbitofrontal",0.0094489978942828,0.00430016300235431,0.687241786267402,0.814639482186245
"116","SIEMENS","rh_middletemporal",0.0120708631994628,0.00187913824756155,0.865294763251628,0.927790924556676
"117","SIEMENS","rh_parahippocampal",0.0351002935575797,0.00401428503681247,0.897371129101516,0.945910390184462
"118","SIEMENS","rh_paracentral",0.0125732762725472,0.00275054606860285,0.820505223346487,0.901410316583335
"119","SIEMENS","rh_parsopercularis",0.0123706728352138,0.00197198718564528,0.862508963973395,0.926184820966884
"120","SIEMENS","rh_parsorbitalis",0.0202519512298296,0.00372007706601014,0.84481592378832,0.915885223994245
"121","SIEMENS","rh_parstriangularis",0.0104919866159761,0.00206300255459628,0.835682649616955,0.910495541567459
"122","SIEMENS","rh_pericalcarine",0.0170229494268754,0.00364553989795577,0.823618463804415,0.903286932683946
"123","SIEMENS","rh_postcentral",0.0152459793647344,0.00320771934021613,0.826174720228005,0.90481630160688
"124","SIEMENS","rh_posteriorcingulate",0.011584974211855,0.00156504585299862,0.880985287833777,0.936744241798179
"125","SIEMENS","rh_precentral",0.0132149413663781,0.00410886875588812,0.762819568738692,0.865465993501711
"126","SIEMENS","rh_precuneus",0.00815821182839443,0.00156228629557144,0.83927919375658,0.912617969204114
"127","SIEMENS","rh_rostralanteriorcingulate",0.0227003355259927,0.00655746564645136,0.775872916498339,0.873793646032051
"128","SIEMENS","rh_rostralmiddlefrontal",0.00741678046553289,0.00178419676162799,0.806086166982229,0.892633523937064
"129","SIEMENS","rh_superiorfrontal",0.00996987043393112,0.00178769356151684,0.847953746013293,0.917739401576274
"130","SIEMENS","rh_superiorparietal",0.00813364456951532,0.00208305762189603,0.796112524093426,0.886506618315782
"131","SIEMENS","rh_superiortemporal",0.0142369857633355,0.00195169679114516,0.87944066575047,0.935857023616064
"132","SIEMENS","rh_supramarginal",0.00944126581764191,0.00176736175042389,0.842321306538971,0.914413254528482
"133","SIEMENS","rh_frontalpole",0.0375083975923092,0.0106628567479178,0.778646894419491,0.875554347250871
"134","SIEMENS","rh_temporalpole",0.0388033561762533,0.0310278798061627,0.555673340595379,0.714385448337248
"135","SIEMENS","rh_transversetemporal",0.0255525966442599,0.00476731315038675,0.8427662488881,0.914675867929022
"136","SIEMENS","rh_insula",0.0108623985063274,0.00772905853272074,0.584268273514701,0.737589424685143
"137","GE MEDICAL SYSTEMS","lh_bankssts",0.0196220645054945,0.0061212815733884,0.762218883488124,0.865068043080464
"138","GE MEDICAL SYSTEMS","lh_caudalanteriorcingulate",0.0255753719685987,0.00495744673115058,0.837635470871502,0.911645510449164
"139","GE MEDICAL SYSTEMS","lh_caudalmiddlefrontal",0.0115102245336678,0.0109972465320146,0.511395727226665,0.676722258758601
"140","GE MEDICAL SYSTEMS","lh_cuneus",0.0143157971844343,0.00272033129959266,0.840319864801252,0.913236791009113
