"","site","ROI","time_var","error_var","ICC","ICC2"
"1","Philips Medical Systems","lh_bankssts",0.0374282349579345,0.00163001031438131,0.958267190371282,0.978689788437382
"2","Philips Medical Systems","lh_caudalanteriorcingulate",0.0237571144211615,0.000807215361813133,0.967138718257536,0.983299172406578
"3","Philips Medical Systems","lh_caudalmiddlefrontal",0.169108022502683,0.0079879656988838,0.95489471116764,0.976927598248757
"4","Philips Medical Systems","lh_cuneus",0.0540717550237353,0.00231301176722156,0.958978073354512,0.979059723389146
"5","Philips Medical Systems","lh_entorhinal",0.00877191463411114,0.00146923391453738,0.856536216855162,0.922725539114647
"6","Philips Medical Systems","lh_fusiform",0.146812653918092,0.00579005308544977,0.962057992291609,0.980662576627664
"7","Philips Medical Systems","lh_inferiorparietal",0.518788299056599,0.0123353852498032,0.976774929052708,0.98825105882857
"8","Philips Medical Systems","lh_inferiortemporal",0.241789669316111,0.0119001123057937,0.953091873745512,0.975983232705255
"9","Philips Medical Systems","lh_isthmuscingulate",0.0290104617946779,0.00441078083966313,0.86802463068411,0.929350854545811
"10","Philips Medical Systems","lh_lateraloccipital",0.447812478394961,0.0111504931937364,0.975705026583868,0.987703212603628
"11","Philips Medical Systems","lh_lateralorbitofrontal",0.0805050150299687,0.0158793681509222,0.835249574392977,0.910230819876586
"12","Philips Medical Systems","lh_lingual",0.175291467201887,0.00647960217480736,0.964352951231313,0.981854094321712
"13","Philips Medical Systems","lh_medialorbitofrontal",0.0429286732444021,0.0110908992755665,0.794687392769228,0.885603902871011
"14","Philips Medical Systems","lh_middletemporal",0.203540196124388,0.00866032407498492,0.959188016754869,0.979169125155474
"15","Philips Medical Systems","lh_parahippocampal",0.00659246803336628,0.000924958816948714,0.876958055546632,0.934450875915032
"16","Philips Medical Systems","lh_paracentral",0.0303737477005055,0.00161632597483871,0.94947414028357,0.974084299774629
"17","Philips Medical Systems","lh_parsopercularis",0.0839183360851964,0.00384275537012678,0.956213450557608,0.977616803097734
"18","Philips Medical Systems","lh_parsorbitalis",0.00937820977640318,0.000807282264180432,0.920741947373396,0.958738975502737
"19","Philips Medical Systems","lh_parstriangularis",0.0508637902849252,0.00256084710439903,0.952066177150867,0.975444924458345
