"","site","ROI","time_var","error_var","ICC","ICC2"
"1","Philips Medical Systems","lh_bankssts",0.367110089315564,0.0230171950246754,0.941000806791556,0.969603740414989
"2","Philips Medical Systems","lh_caudalanteriorcingulate",0.338151504215726,0.0130287327713175,0.962900153826714,0.981099608815295
"3","Philips Medical Systems","lh_caudalmiddlefrontal",1.81466387869023,0.142922295727569,0.926990547034245,0.962112183885033
"4","Philips Medical Systems","lh_cuneus",0.425237203524279,0.0225046692978284,0.94973740303541,0.974220852768797
"5","Philips Medical Systems","lh_entorhinal",0.134092196958822,0.0399337611531018,0.770529858956911,0.870394758225356
"6","Philips Medical Systems","lh_fusiform",1.99440384915393,0.135572455119154,0.93635025195014,0.967129015906759
"7","Philips Medical Systems","lh_inferiorparietal",5.33090446205946,0.223472615432302,0.959766394626341,0.979470206722304
"8","Philips Medical Systems","lh_inferiortemporal",3.78804344730743,0.256047608032564,0.936685993334777,0.967308072388215
"9","Philips Medical Systems","lh_isthmuscingulate",0.227836381249868,0.0192370575717068,0.922140325307898,0.959493419149841
"10","Philips Medical Systems","lh_lateraloccipital",3.70400266884641,0.147086789775856,0.961806446888285,0.980531436478789
"11","Philips Medical Systems","lh_lateralorbitofrontal",0.898136380761516,0.157965054952015,0.850426247318479,0.91916794694346
"12","Philips Medical Systems","lh_lingual",1.27606437088858,0.0506533856673698,0.961820526319884,0.98053875950727
"13","Philips Medical Systems","lh_medialorbitofrontal",0.430024343188667,0.0879731309586959,0.83016687271786,0.907203520407
"14","Philips Medical Systems","lh_middletemporal",3.52424819511968,0.181907068095989,0.950917580301761,0.974841363272285
"15","Philips Medical Systems","lh_parahippocampal",0.11618010097691,0.0138294279421306,0.893627582092521,0.943826496284803
"16","Philips Medical Systems","lh_paracentral",0.312364883499361,0.0316916689465901,0.90788819825901,0.951720550598029
"17","Philips Medical Systems","lh_parsopercularis",0.969363319235459,0.0519303007627143,0.949152428110921,0.973912997111157
"18","Philips Medical Systems","lh_parsorbitalis",0.147537912442616,0.0174524639059939,0.894221321920508,0.944158385825363
"19","Philips Medical Systems","lh_parstriangularis",0.60863732235525,0.0373337614826308,0.942205212560257,0.97024269582217
"20","Philips Medical Systems","lh_pericalcarine",0.184661371650037,0.00988562048921927,0.949186464511653,0.973931066831532
"21","Philips Medical Systems","lh_postcentral",2.51611926385302,0.155313294145977,0.941861420502297,0.970060388542861
"22","Philips Medical Systems","lh_posteriorcingulate",0.359199839879408,0.0193722034807484,0.948828224850406,0.973742316321245
"23","Philips Medical Systems","lh_precentral",2.89283458447466,0.233004035854577,0.925458712315086,0.961286486745875
"24","Philips Medical Systems","lh_precuneus",2.34995478351333,0.177887723750249,0.929628636578782,0.963531137015475
"25","Philips Medical Systems","lh_rostralanteriorcingulate",0.316379871904867,0.0441650977595819,0.877504606982354,0.934756279725543
"26","Philips Medical Systems","lh_rostralmiddlefrontal",6.32657638794047,0.745327138841557,0.89460728133254,0.944372264647641
